UKPRN,PROVIDER_NAME,KISCOURSEID,KISMODE,COURSE_TITLE,DATASET_ITEM_AFFECTED,SBJ,WEBSITE_SECTION,DATE,NOTES
10006566,The University of West London,BNURAD001W,1,Adult Nursing,EMPLOYMENT,CAH02-01-02,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001W,1,Adult Nursing,EMPLOYMENT,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001W,1,Adult Nursing,ENTRY,,Entry information,04/12/2018,New
10006566,The University of West London,BNURAD001W,1,Adult Nursing,ENTRY,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURAD001W,1,Adult Nursing,JOBTYPE,CAH02-01-02,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001W,1,Adult Nursing,JOBTYPE,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001W,1,Adult Nursing,NSS,CAH02-01-02,Student satisfaction,04/12/2018,New
10006566,The University of West London,BNURAD001W,1,Adult Nursing,NSS,CAH02-01-01,Student satisfaction,04/12/2018,Removed
10006566,The University of West London,BNURAD001W,1,Adult Nursing,SALARY,CAH02-01-02,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001W,1,Adult Nursing,SALARY,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001W,1,Adult Nursing,LEO,CAH02-01-02,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001W,1,Adult Nursing,LEO,CAH02-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001W,1,Adult Nursing,TARIFF,CAH02-01-02,Entry information,04/12/2018,New
10006566,The University of West London,BNURAD001W,1,Adult Nursing,TARIFF,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,COMMON,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,COMMON,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,CONTINUATION,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,CONTINUATION,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,DEGREECLASS,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,DEGREECLASS,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,EMPLOYMENT,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,EMPLOYMENT,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,ENTRY,,Entry information,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,ENTRY,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,JOBTYPE,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,JOBTYPE,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,NHSNSS,,Student satisfaction,04/12/2018,Updated
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,NSS,,Student satisfaction,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,NSS,CAH02-01-01,Student satisfaction,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,SALARY,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,SALARY,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,LEO,CAH02-01-02,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,LEO,CAH02-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,TARIFF,,Entry information,04/12/2018,New
10006566,The University of West London,BNURAD001Z,1,Adult Nursing,TARIFF,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,COMMON,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,COMMON,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,CONTINUATION,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,CONTINUATION,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,DEGREECLASS,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,DEGREECLASS,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,EMPLOYMENT,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,EMPLOYMENT,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,ENTRY,,Entry information,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,ENTRY,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,JOBTYPE,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,JOBTYPE,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,NHSNSS,,Student satisfaction,04/12/2018,Updated
10006566,The University of West London,BNURCH001W,1,Children's Nursing,NSS,,Student satisfaction,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,NSS,CAH02-01-01,Student satisfaction,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,SALARY,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,SALARY,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001W,1,Children's Nursing,TARIFF,,Entry information,04/12/2018,New
10006566,The University of West London,BNURCH001W,1,Children's Nursing,TARIFF,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,COMMON,CAH02-01-05,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,COMMON,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,CONTINUATION,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,CONTINUATION,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,DEGREECLASS,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,DEGREECLASS,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,EMPLOYMENT,CAH02-01-05,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,EMPLOYMENT,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,ENTRY,,Entry information,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,ENTRY,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,JOBTYPE,CAH02-01-05,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,JOBTYPE,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,NHSNSS,,Student satisfaction,04/12/2018,Updated
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,NSS,,Student satisfaction,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,NSS,CAH02-01-01,Student satisfaction,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,SALARY,CAH02-01-05,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,SALARY,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,TARIFF,,Entry information,04/12/2018,New
10006566,The University of West London,BNURCH001Z,1,Children's Nursing,TARIFF,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,COMMON,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,COMMON,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,CONTINUATION,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,CONTINUATION,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,DEGREECLASS,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,DEGREECLASS,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,EMPLOYMENT,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,EMPLOYMENT,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,ENTRY,,Entry information,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,ENTRY,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,JOBTYPE,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,JOBTYPE,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,NHSNSS,,Student satisfaction,04/12/2018,Updated
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,NSS,,Student satisfaction,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,NSS,CAH02-01-01,Student satisfaction,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,SALARY,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,SALARY,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,LEO,CAH02-01-07,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,LEO,CAH02-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,TARIFF,CAH02-01-07,Entry information,04/12/2018,New
10006566,The University of West London,BNURMH001W,1,Mental Health Nursing,TARIFF,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,COMMON,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,COMMON,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,CONTINUATION,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,CONTINUATION,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,DEGREECLASS,,Continuation & degree results,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,DEGREECLASS,CAH02-01-01,Continuation & degree results,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,EMPLOYMENT,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,EMPLOYMENT,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,ENTRY,,Entry information,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,ENTRY,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,JOBTYPE,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,JOBTYPE,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,NHSNSS,,Student satisfaction,04/12/2018,Updated
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,NSS,,Student satisfaction,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,NSS,CAH02-01-01,Student satisfaction,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,SALARY,,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,SALARY,CAH02-01-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,LEO,CAH02-01-07,Employment & accreditation,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,LEO,CAH02-01,Employment & accreditation,04/12/2018,Removed
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,TARIFF,CAH02-01-07,Entry information,04/12/2018,New
10006566,The University of West London,BNURMH001Z,1,Mental Health Nursing,TARIFF,CAH02-01-01,Entry information,04/12/2018,Removed
10006566,The University of West London,BSCMID006W,1,Midwifery,SALARY,,Employment & accreditation,04/12/2018,Updated
10006566,The University of West London,BSCMID006Z,1,Midwifery,COMMON AND/OR JOBLIST,,Employment & accreditation,04/12/2018,Updated
10006566,The University of West London,BSCMID006Z,1,Midwifery,DEGREECLASS,,Continuation & degree results,04/12/2018,Updated
10006566,The University of West London,BSCMID006Z,1,Midwifery,EMPLOYMENT,,Employment & accreditation,04/12/2018,Updated
10006566,The University of West London,BSCMID006Z,1,Midwifery,ENTRY,,Entry information,04/12/2018,Updated
10006566,The University of West London,BSCMID006Z,1,Midwifery,JOBTYPE,,Employment & accreditation,04/12/2018,Updated
10006566,The University of West London,BSCMID006Z,1,Midwifery,NHSNSS,,Student satisfaction,04/12/2018,Updated
